	BMDM_veh_rep1	BMDM_veh_rep2	BMDM_DMHCA_rep1	BMDM_DMHCA_rep2	BMDM_DMHCA_rep3	BMDM_GW_rep1	BMDM_GW_rep2	BMDM_GW_rep3
Cfap54	0	5	0	0	0	0	0	0
Fam216b	0	0	0	0	0	0	0	0
Smc2	3718	4619	0	129	0	570	0	0
Dmkn	2	1	0	0	0	0	0	0
Gm13648	0	0	0	0	0	0	0	0
Trim52	0	0	0	0	0	0	0	0
Gm11127	4	4	0	0	0	2	0	0
Kat8	579	634	0	0	0	137	0	21
Olfr1231	0	0	0	0	0	0	0	0
Siah2	457	620	95	52	0	432	0	0
Olfr1217	0	0	0	0	0	0	0	0
Gm4750	0	1	0	0	0	1	0	0
Arpc2	20244	24165	1291	686	148	4797	349	100
B3galnt1	470	645	0	27	0	244	84	0
Gm4265	0	0	0	0	0	0	0	0
Rrm2	2220	3449	97	14	38	351	0	0
Ptger1	3457	4887	185	120	0	1432	85	56
Snord17	3	9	0	0	0	0	0	0
Ankrd17	5797	6612	23	20	26	1253	0	38
Fgf21	0	0	0	0	0	0	0	0
2210408F21Rik	90	108	0	0	0	15	0	0
Fermt1	0	0	0	0	0	0	0	0
Ankrd52	4935	6302	188	112	72	1323	2	42
Lce1d	0	0	0	0	0	0	0	0
Lypd2	0	0	0	0	0	0	0	0
Olfr667	0	0	0	0	0	0	0	0
Gm5885	0	0	0	0	0	0	0	0
Gm8580	2	2	0	0	0	0	0	0
Tmem117	2	6	0	0	0	0	0	0
Pcdhb21	0	0	0	0	0	0	0	0
Elf1	6432	6957	0	133	0	1373	79	14
Gm17026	0	0	0	0	0	0	0	0
Ripply2	0	0	0	0	0	0	0	0
Actr6	399	441	0	0	0	0	0	0
Piezo2	5	0	0	0	0	0	0	0
Ifitm10	6	8	0	0	0	0	0	0
Olfr1051	0	0	0	0	0	0	0	0
Kap	0	0	0	0	0	0	0	0
Gbp2	1259	1004	0	0	0	323	33	21
Hnrnpa3	798	970	0	0	0	0	0	0
Cnn2	786	961	0	49	0	98	1	24
Rbm26	1517	1540	44	0	0	483	0	0
Spred2	392	514	0	41	0	233	0	0
Sgpl1	26465	31026	734	824	109	7722	287	82
Gm34284	0	0	0	0	0	0	0	0
Hexb	8957	11252	96	248	33	1981	138	112
Tmem128	769	948	0	0	0	194	0	0
6430710C18Rik	0	0	0	0	0	0	0	0
Rmnd5b	1425	1940	0	27	52	346	0	0
Tsta3	861	1088	7	12	0	185	0	3
Ercc6	1158	1334	27	87	0	144	1	0
Gm6408	0	0	0	0	0	0	0	0
A730043L09Rik	0	0	0	0	0	0	0	0
Thap2	645	759	0	88	0	337	0	34
Gm29508	2	0	0	0	0	0	0	0
Bahcc1	1197	1523	0	9	0	687	130	40
Sgta	2822	3675	133	57	0	1365	99	73
Ccdc74a	11	21	0	0	0	0	0	0
Ece1	2211	2923	265	73	49	497	122	15
Prelp	0	4	0	0	0	0	0	0
2810006K23Rik	375	450	0	6	0	17	0	0
Olfr669	0	0	0	0	0	0	0	0
Lrig2	1029	1252	0	0	0	163	0	14
Lce3d	0	0	0	0	0	0	0	0
T	0	0	0	0	0	0	0	0
Luc7l	1016	1298	0	0	0	296	97	26
Armcx1	2	6	0	28	0	0	0	0
7420700N18Rik	0	0	0	0	0	0	0	0
Krt17	0	0	0	28	0	0	0	0
0610030E20Rik	1418	1732	52	34	0	495	80	0
Rd3l	0	0	0	0	0	0	0	0
Gm12925	0	0	0	0	0	0	0	0
Hoxb3os	2	4	0	0	0	0	0	0
S100b	3	0	0	0	0	0	0	0
6030466F02Rik	0	0	0	0	0	0	0	0
Ift80	535	529	0	0	0	200	0	0
A530053G22Rik	0	0	0	0	0	0	0	0
Tas2r129	0	0	0	0	0	0	0	0
Xirp2	4	2	0	0	0	0	0	0
Vmn2r52	0	0	0	0	0	0	0	0
Wnk3	1	0	0	0	0	0	0	0
Eef1a1	133842	159439	3923	3262	875	32135	1866	524
Ndufs6	327	533	0	0	0	34	0	0
1700023F02Rik	0	0	0	0	0	0	0	0
Olfr653	0	0	0	0	0	0	0	0
Pcdh7	2609	3389	72	88	0	541	118	26
Tmem54	0	2	0	0	0	0	0	0
Gm4632	4	0	0	0	0	0	0	0
Dnaaf1	83	178	60	0	0	96	0	0
Gm10375	0	0	0	0	0	0	0	0
Zfp33b	508	622	0	0	0	139	0	0
Gm12070	9	5	0	0	0	1	0	0
Ceacam14	0	0	0	0	0	0	0	0
Prox1	0	0	0	0	0	0	2	0
Sprr2a1	0	0	0	0	0	0	0	0
Alx4	0	0	0	0	0	0	2	0
Fcna	496	621	0	0	0	16	0	0
1700012I11Rik	0	0	0	0	0	0	0	0
Ppp1r12b	145	192	0	0	0	157	0	0
Atp6ap2	8544	9536	169	63	34	1716	67	0
Vmn1r152	0	0	0	0	0	0	0	0
Saraf	6434	8312	300	179	134	2014	89	0
Olfr516	0	0	0	0	0	0	0	0
Malsu1	268	292	0	36	0	0	0	0
Pus1	506	767	0	0	0	68	34	0
Tmod2	0	0	0	0	0	0	0	0
Mphosph6	275	299	190	0	0	90	0	0
Gm3985	0	0	0	0	0	0	0	0
Ccdc36	4	2	0	0	0	0	0	0
Ppm1h	5005	6329	264	124	21	1171	0	47
I0C0044D17Rik	0	0	0	0	0	0	0	0
Vrk2	997	1136	0	35	0	38	0	0
Psmb8	3209	4383	112	132	32	1145	81	0
C920021L13Rik	558	627	0	0	0	139	0	0
Taf5	332	402	0	0	0	86	0	0
Gmppb	440	603	0	0	58	7	26	0
4930558J18Rik	9	16	0	0	0	0	0	0
Tmem169	0	0	0	0	0	0	0	0
Gm4952	2	0	0	0	0	0	0	0
Kdelr1	4319	5762	246	109	81	2192	27	28
Irx3	0	5	0	0	0	0	0	0
0610010B08Rik	0	0	0	0	0	0	0	0
Cga	0	0	0	0	0	0	0	0
Ppp1r27	0	0	0	0	0	0	0	0
Adamts6	97	127	0	0	0	46	0	0
Ankrd37	70	88	0	0	0	0	0	0
9330162012Rik	2	7	0	0	0	0	0	0
Virma	3096	3607	120	117	10	643	30	31
1700123K08Rik	0	0	0	0	0	0	0	0
Vmn1r228	0	0	0	0	0	0	0	0
Plxnc1	12456	13446	294	333	129	2252	100	65
4930473A02Rik	1640	1855	230	4	52	197	0	1
Haao	42	58	0	0	0	0	0	0
Mapkbp1	783	898	0	0	0	72	0	0
Gm6654	10	7	0	0	0	0	0	0
Mical2	1049	1351	0	47	0	20	1	1
Wbp11	3487	4241	0	117	0	1799	1	0
C2cd4c	4	2	0	0	0	0	0	0
Ripor2	36	67	0	0	0	0	0	0
Pou1f1	0	0	0	0	0	0	0	0
Ankrd54	464	589	0	2	0	138	0	0
Prex2	0	0	0	0	0	0	0	0
Gpr84	345	270	0	0	0	81	0	0
A630073D07Rik	0	0	0	0	0	0	0	0
Mcoln2	1889	1878	116	22	0	358	7	0
Cln5	3998	4245	133	16	0	997	153	1
A330015K06Rik	2	0	0	0	0	0	0	0
Trim75	0	0	0	0	0	0	0	0
Gm10804	2	3	0	0	0	0	0	0
Crtam	0	0	0	0	0	0	0	0
9330179D12Rik	1	0	0	0	0	0	0	0
4930520O04Rik	21	17	0	0	0	0	0	0
Prim1	392	544	0	0	48	132	0	0
Slc23a4	3	2	0	0	0	0	0	0
Spns2	3	7	0	0	0	0	0	0
Sptbn2	18	20	0	0	0	1	0	1
Edf1	1251	1796	45	140	0	377	87	0
Olfr1367	0	0	0	0	0	0	0	0
Pgf	5	2	0	0	0	0	0	0
Rin3	3060	3945	106	31	61	993	75	0
Tmprss12	0	0	0	0	0	0	0	0
Fam199x	1103	1087	90	22	0	225	54	2
Myrfl	0	0	0	0	0	0	0	0
Tmem241	467	549	0	0	0	0	0	0
Hrasls	0	1	0	0	0	0	0	0
Kif5a	122	138	0	0	0	84	0	0
En1	0	0	0	0	0	0	0	0
Adam24	0	0	0	0	0	0	0	0
Slc19a3	0	0	0	0	0	0	0	0
Tbx22	0	0	0	0	0	0	0	0
Selenbp2	4	3	0	0	0	0	0	0
Ivl	0	0	1	0	0	0	0	0
Rgl1	374	376	0	1	2	229	0	0
Wfdc18	9	4	0	0	0	0	0	0
4930435E12Rik	0	0	0	0	0	0	0	0
D230017M19Rik	2	10	0	0	0	0	0	0
Vrk3	1033	1211	0	60	32	218	0	50
Ociad1	3858	4470	180	14	0	319	166	4
Eif3m	2247	2761	0	61	0	352	0	0
Tmem173	2018	2290	0	0	0	419	81	0
Olfr711	0	0	0	0	0	0	0	0
Cby1	274	417	0	0	0	44	0	0
Etv2	0	1	0	0	0	0	0	0
4933421I07Rik	0	0	0	0	0	0	0	0
Mir17hg	52	68	0	0	0	0	80	0
Vmn1r74	0	0	0	0	0	0	0	0
Gm996	10	12	0	0	0	0	0	0
Slc6a20a	0	0	0	0	0	0	0	0
Col14a1	2	0	0	0	0	0	0	0
Dlg3	170	178	0	0	0	34	0	0
4921507G05Rik	18	31	0	0	0	0	0	0
Bms1	2092	2332	125	30	45	520	20	5
Emx2	0	0	0	0	0	0	0	0
Olfr1295	0	0	0	0	0	0	0	0
Cyb561d1	1080	1197	0	24	0	338	0	0
Pou5f1-rs8	0	0	0	0	0	0	0	0
Fgf16	0	1	0	0	0	0	0	0
Zkscan16	6	8	0	0	0	0	0	0
Psmb6	2371	3182	102	36	90	701	1	0
Cd209f	0	0	0	0	0	0	0	0
Wdfy1	588	717	0	34	0	141	0	0
Fam210a	1663	2009	94	0	84	517	0	7
Rpf2	246	249	0	0	0	0	0	0
Pate3	0	0	0	0	0	0	0	0
Vmn2r95	0	0	0	0	0	0	0	0
Lemd3	987	1129	104	0	0	57	74	0
4930404A05Rik	0	0	0	0	0	0	0	0
Cbx2	96	184	0	0	0	0	0	0
1700100L14Rik	0	0	0	0	0	0	0	0
Dcakd	746	941	0	4	74	720	0	1
Gm20199	4	0	0	0	0	0	0	0
Ddx31	775	868	0	0	0	324	0	0
Olfr972	0	0	0	0	0	0	0	0
Fbxl19	1001	1364	61	32	0	285	105	0
Olfr1099	0	0	0	0	0	0	0	0
Slc39a10	1535	1622	105	10	0	530	79	10
Slc45a4	2351	3218	114	131	18	864	0	0
Sez6	0	0	0	0	0	0	0	0
Adat2	193	257	41	0	0	4	0	0
Gabrp	0	0	0	0	0	0	0	0
LOC102634401	0	0	0	0	0	0	0	0
Fam20a	19	8	0	0	0	0	0	0
Gm20609	0	0	0	0	0	0	0	0
C2cd2	519	585	0	0	0	85	0	0
Olfr473	0	0	0	0	0	0	0	0
Mesd	1748	2086	0	70	0	236	0	0
Mrps5	265	337	0	0	0	287	0	0
Pdf	656	849	0	0	24	429	0	0
Grap2	297	324	0	0	0	37	0	0
Ncoa4	2049	2043	95	38	0	314	0	6
Pdpn	162	158	72	0	0	0	0	0
Rpa3	138	132	0	3	0	76	0	0
Mknk2	10340	13823	222	400	252	4010	87	16
Vps9d1	965	1378	58	132	0	787	4	0
Myh4	0	0	0	0	0	0	0	0
Wnt5a	0	0	0	0	0	0	0	0
Nlrp5-ps	0	0	0	0	0	0	0	0
Fem1b	2953	3699	0	0	49	334	2	0
Dalir	0	0	0	0	0	0	0	0
Gm6815	0	0	0	0	0	0	0	0
Nudt21	148	207	0	0	0	73	0	0
Slc1a5	1587	2179	94	94	0	445	1	2
Rhox12	0	0	0	0	0	0	0	0
Wdr59	723	882	0	52	0	0	0	0
Olfr575	0	0	0	0	0	0	0	0
Sil1	827	1040	85	44	0	141	0	0
Cycs	47	52	0	0	0	0	0	0
Nicn1	567	714	115	0	0	167	0	0
Mef2c	3187	3932	92	68	5	648	0	63
Mboat2	14	14	0	0	0	0	0	0
Calm2	8068	9825	141	131	75	1999	70	23
Olfr1491	0	0	0	0	0	0	0	0
Oog2	0	0	0	0	0	0	0	0
Pgbd5	5	12	0	26	0	0	0	0
Cuta	1157	1642	35	17	0	384	0	4
Anks3	682	875	132	10	0	72	0	0
Seh1l	1768	2250	55	2	32	378	1	20
Ces5a	0	0	0	0	0	0	0	0
Rrm2b	666	744	0	0	0	66	1	0
Nop16	484	631	1	0	0	38	0	0
Olfr390	0	0	0	0	0	0	0	0
Dbx1	0	0	0	0	0	0	0	0
Mtss1l	15	16	0	0	0	113	0	0
Slc39a12	4	11	0	0	0	0	0	0
Cd84	22304	24625	1047	323	108	4986	405	147
Kif27	4	1	0	0	0	43	1	0
Rgs12	339	546	0	18	0	142	0	0
Hal	4	4	0	0	0	0	0	0
Lxn	801	984	0	76	0	447	2	0
Cd59b	10	15	0	0	0	0	0	0
Npas1	15	28	0	0	0	14	0	0
Cacng7	2	2	0	0	0	0	0	0
Cluap1	339	377	0	0	0	82	0	1
Olfr1428	2	0	0	0	0	0	0	0
Gm4668	0	0	0	0	0	0	0	0
Gm33354	0	0	0	0	0	0	0	0
Gm7244	1	1	0	0	0	0	0	0
Als2cr12	0	0	0	0	0	0	0	0
Gm21379	0	0	0	0	0	0	0	0
Cbx4	684	862	0	42	0	158	0	0
Dusp19	140	246	0	0	0	0	0	0
Dcun1d1	848	838	112	0	0	150	0	0
Pi4ka	3653	4506	0	45	16	758	0	50
Trpv4	273	400	0	0	0	178	0	0
Ubr1	2039	2230	0	0	27	354	48	1
Gm19689	0	0	0	0	0	0	0	0
Gal3st1	2	0	0	0	0	0	0	0
Fbxw22	0	0	0	0	0	0	0	0
Khk	405	644	0	0	0	285	0	0
Prc1	3108	4333	97	7	0	815	0	28
Sdsl	2	0	0	0	0	0	0	0
Lrrc73	3	25	0	0	0	0	0	0
Tmem211	0	0	0	0	0	0	0	0
Ncs1	121	140	0	0	0	74	0	0
BC048559	0	0	0	0	0	0	0	0
Ambn	0	0	0	0	0	0	0	0
Pgs1	2071	2432	0	9	0	832	0	1
Clu	89	662	23	49	36	4	23	48
Ccdc88b	2767	3545	65	91	0	734	0	27
Gm20758	0	0	0	0	0	0	0	0
Atp12a	0	1	0	0	0	0	0	0
Camta1	81	127	0	0	0	0	0	0
Tmco3	1523	1883	99	0	66	335	0	0
Art2a-ps	6	11	0	0	0	0	0	0
Qk	13065	14525	259	186	0	2612	3	84
Ap1s3	377	517	0	0	53	82	0	0
Entpd1	5708	6561	330	161	42	1403	0	22
Olfr1346	0	0	0	0	0	0	0	0
Gipc1	1310	1997	0	0	0	551	94	0
1110065P20Rik	185	284	0	1	0	0	0	0
Gm14440	0	0	0	0	0	0	0	0
Tfcp2l1	2	8	0	0	0	0	0	0
Myo19	152	194	0	0	0	64	0	0
1700052I22Rik	0	0	0	0	0	0	0	0
1110025L11Rik	0	0	0	0	0	0	0	0
Tsc22d2	1748	2108	24	107	3	862	39	0
Arhgef25	14	7	0	0	0	0	0	0
Slitrk1	2	0	0	0	0	0	0	0
Vmn1r157	0	0	0	0	0	0	0	0
Tmsb15b2	17	36	0	0	0	70	0	0
Trim39	543	672	0	12	0	104	1	0
Mecp2	2880	3267	0	50	0	586	50	36
Actrt1	0	0	0	0	0	0	0	0
Map2k7	2136	2917	0	157	0	634	110	0
Ttc39aos1	75	83	0	0	0	11	0	0
Ergic3	2859	3914	275	68	0	1270	0	38
Nrg4	126	177	0	26	0	1	0	0
C1qtnf9	0	0	0	0	0	0	0	0
4931429L15Rik	0	0	0	0	0	0	0	0
Zfp738	523	532	0	0	0	51	0	0
Aoah	875	953	1	0	0	231	0	0
Ccr9	6	6	0	0	0	0	0	0
Ptprm	6	3	0	0	0	0	0	0
Tmem192	1406	1677	0	30	0	110	0	0
Gabrb1	0	0	0	0	0	0	0	0
Gm6297	18	15	0	0	0	34	0	0
Apcdd1	9	21	0	0	0	0	0	0
Gas7	16383	16288	294	177	20	3062	95	97
Pdxdc1	3286	3891	1	156	0	554	0	29
Trim24	540	698	0	0	28	244	0	0
4930402H24Rik	2352	2804	209	0	13	443	0	17
Olfr810	0	0	0	0	0	0	0	0
Clca4b	0	0	0	0	0	0	0	0
Mtmr2	2409	2992	0	2	0	317	0	39
Insig1	3422	4212	90	25	0	791	30	0
AA543401	0	0	0	0	0	0	0	0
Ostm1	4493	5347	112	20	59	917	71	0
Zc2hc1c	17	36	0	0	0	0	0	0
2810454H06Rik	8	14	0	0	0	0	0	0
Sox2ot	0	0	0	0	0	0	0	0
Dhx38	2939	3818	95	26	42	1035	0	0
S100a9	12	15	0	0	0	0	0	0
Gm34816	0	0	0	0	0	0	0	0
Brinp1	0	0	0	0	0	0	0	0
Irak2	3072	3131	139	92	13	460	30	0
9130008F23Rik	42	75	0	0	0	46	0	0
Vmn1r184	0	0	0	0	0	0	0	0
Zfp646	2900	3681	187	34	36	1169	1	24
Csnk1g2	3148	4272	203	91	41	857	8	0
Slc8a3	0	0	0	0	0	0	0	0
6030419C18Rik	0	0	0	0	0	0	0	0
Fam104a	1356	1666	26	70	0	290	20	8
Rprl2	0	0	0	0	0	0	0	0
Gria1	0	0	0	0	0	0	0	0
Ces1d	2	0	0	0	0	0	0	0
Runx2	697	724	0	0	0	106	0	63
Avpi1	258	413	154	0	0	0	0	24
Ino80e	1049	1287	107	8	0	497	0	0
Galm	933	1220	0	0	0	277	0	30
Kalrn	6	7	0	0	0	0	0	0
Cdk7	940	1003	0	0	0	121	0	0
Grk6	1796	2388	0	57	0	723	0	13
Olfr211	1	0	0	0	0	0	0	0
Olfr773	0	0	0	0	0	0	0	0
Pantr2	0	0	0	0	0	0	0	0
Lhx8	0	0	0	0	0	0	0	0
Lgr4	39	50	0	0	0	33	0	1
Olfr1162	0	0	0	0	0	0	0	0
Olfr776	0	0	0	0	0	0	0	0
Hhex	1630	2181	58	53	36	565	77	10
Rars	2163	2210	114	36	46	679	1	0
Lzts3	172	251	0	0	0	43	0	0
Cabp2	0	0	0	0	0	0	0	0
Ago3	1303	1342	0	0	0	348	0	0
Zbtb26	298	352	0	0	0	60	30	0
Iqch	9	6	0	0	0	0	0	0
Olfr745	0	0	0	0	0	0	0	0
4930525D18Rik	0	0	0	0	0	0	0	0
Parp4	4328	5271	105	43	0	1319	0	20
Nkg7	0	0	0	0	0	0	0	0
Cst13	0	0	0	0	0	0	0	0
Gm12359	205	231	0	0	0	62	0	0
Mlxipl	6	10	0	2	1	0	0	0
Phldb2	0	34	1	1	4	1	0	0
Pskh1	1224	1725	53	28	0	297	38	0
Tas2r135	0	0	0	0	0	0	0	0
Atg10	223	291	0	0	0	40	0	0
Atp6v0c	4691	5989	2	178	30	460	80	1
Itgb1	22007	25243	323	281	80	4518	322	20
Mxra7	1	8	0	0	0	0	0	0
Pxk	1965	2213	91	14	108	589	50	0
Naprt	211	261	0	116	0	162	0	0
Zbtb14	719	937	0	48	0	65	0	5
Ext2	2513	3158	196	34	1	440	0	0
Fcmr	0	0	0	0	0	0	0	0
Defa36	0	0	0	0	0	0	0	0
Deptor	2320	2829	199	22	1	742	0	0
Insc	0	0	0	0	0	0	0	0
Pla2g5	6	17	0	0	0	54	0	0
Ccl22	12	22	0	0	0	0	0	0
Zfp772	152	189	0	0	0	20	0	0
Thoc5	1147	1404	4	141	0	457	0	8
Nob1	522	728	0	30	0	120	0	0
Rpl10l	0	0	0	0	0	0	0	0
9130227L01Rik	0	0	0	0	0	0	0	0
Dhx33	1613	1801	0	23	22	265	0	23
Gm6300	0	0	0	0	0	0	0	0
4933436H12Rik	0	0	0	0	0	0	0	0
Clic1	9563	12506	824	281	30	2070	199	46
Pdgfrl	42	38	0	0	0	0	0	0
Vmn1r112	0	0	0	0	0	0	0	0
Elavl1	3240	4069	0	176	58	910	64	15
Renbp	3745	4917	50	190	67	1325	0	0
Khnyn	2328	3003	207	41	0	852	96	0
Nanp	2	0	0	0	0	0	0	0
4930599N23Rik	194	193	0	0	0	57	0	0
Traf3	2727	2460	54	8	101	438	1	19
G630055G22Rik	0	0	0	0	0	0	0	0
Kat6a	5596	6507	314	54	36	1115	244	37
Arid2	2779	3170	122	0	0	582	28	56
Osbpl2	1339	1638	0	38	0	225	0	22
Gm16551	0	0	0	0	0	0	0	0
Klhdc9	81	173	0	0	0	71	0	0
Nup155	1940	2483	0	30	0	569	31	12
Malrd1	0	0	0	0	0	0	0	0
Gm38509	0	0	0	0	0	0	0	0
Gm815	0	0	0	0	0	0	0	0
Kir3dl1	0	0	0	0	0	0	0	0
Foxr1	0	0	0	0	0	0	0	0
Coro1b	7690	10218	140	199	116	3089	76	31
Ccdc144b	0	0	0	0	0	0	0	0
Cdipt	3781	4928	0	83	0	912	62	23
Tprgl	3317	4322	1	28	53	1054	0	18
Fkbp15	5779	6896	86	131	76	819	0	17
Syngap1	54	76	0	0	0	0	0	0
Fam196b	6	0	0	0	0	0	0	0
Nhlh2	0	0	0	0	0	0	0	0
Gpr35	24	28	0	0	0	0	0	0
E030003E18Rik	0	0	0	0	0	0	0	0
Gm7056	0	0	0	0	0	0	0	0
Gm53	0	0	0	0	0	0	0	0
4930401O10Rik	0	0	0	0	0	0	0	0
Zyg11b	3552	4028	107	79	17	725	0	46
Ankrd16	516	654	0	29	0	39	0	0
Gm2516	0	0	0	0	0	0	0	0
Snx5	16748	19387	721	212	151	3381	503	56
Olfr715b	0	0	0	0	0	0	0	0
Dpcd	300	428	0	0	0	24	0	0
Tmem212	0	0	0	0	0	0	0	0
Tshz1	1455	1600	0	0	0	241	5	0
Gm12295	0	0	0	0	0	0	0	0
Zfp385a	4581	5687	179	155	48	2446	235	36
Gm10230	0	0	0	0	0	0	0	0
Gadd45g	235	347	0	0	20	86	0	0
Tcp10c	0	0	0	0	0	0	0	0
Kcnk13	2760	3367	1	145	0	728	1	0
Hmx2	0	2	0	0	0	0	0	0
Gm14858	0	0	0	0	0	0	0	0
Imp4	1341	1776	0	105	0	337	14	0
Vmn2r55	0	0	0	0	0	0	0	0
Card11	978	1293	0	16	0	235	0	21
Ceacam10	0	2	0	0	0	0	0	0
Olfr1487	0	0	0	0	0	0	0	0
Olfr1299	0	0	0	0	0	0	0	0
Btbd35f1	0	0	0	0	0	0	0	0
Olfr486	0	0	0	0	0	0	0	0
Pafah1b2	3489	3916	104	91	0	583	0	1
Olfr1234	0	0	0	0	0	0	0	0
Ccr8	0	0	0	0	0	0	0	0
Zfp300	23	43	0	0	0	0	0	0
Gchfr	2	0	0	0	0	0	0	0
Pdcd6ip	13495	15205	263	253	76	3627	157	12
Tcf7l1	0	6	0	0	0	0	0	0
Itsn2	5872	6457	42	75	29	1033	140	8
D130020L05Rik	409	563	0	0	0	182	64	0
Scpep1os	725	678	0	0	0	185	0	0
Myod1	0	0	0	0	0	0	0	0
Olfr201	0	0	0	0	0	0	0	0
Xpo1	5573	6147	52	32	33	998	59	20
Phf11d	339	382	0	23	0	73	0	0
Galnt11	1008	1231	0	54	0	390	0	32
Ttc21b	640	666	0	20	0	200	0	0
Prkcz	0	0	0	0	0	0	0	0
Usp17la	0	1	0	0	0	0	0	0
Zfp36l1	4313	5357	25	189	93	2267	95	20
Fbxw24	0	0	0	0	0	0	0	0
1700017N19Rik	0	0	0	0	0	0	0	0
Gstz1	387	455	0	34	0	206	0	0
Cyp3a13	2	2	0	0	0	0	0	0
Gtpbp6	322	491	0	0	0	141	0	0
1600012H06Rik	1640	1996	1	0	0	405	22	1
Defb15	0	0	0	0	0	0	0	0
Gfm1	1160	1417	0	112	44	119	61	0
A630072M18Rik	393	506	0	0	0	77	0	6
Lyrm7	19	11	0	0	0	0	0	0
Rassf8	490	561	0	51	0	68	0	0
Lipn	242	257	0	0	0	265	0	0
Zfp108	123	69	0	0	0	140	0	0
Gm364	0	0	0	0	0	0	0	0
Mlx	1339	1484	0	0	15	337	0	0
Rhobtb2	555	687	87	0	0	54	0	24
E330014E10Rik	0	0	0	0	0	0	0	0
Tmsb4x	76551	104741	2016	2409	616	14164	957	411
Cdkn2aipnl	1453	1938	0	1	28	433	0	0
4930470O06Rik	0	0	0	0	0	0	0	0
Krtap5-1	0	0	0	0	0	0	0	0
Vmn1r80	0	0	0	0	0	0	0	0
Tlcd2	52	60	0	0	0	0	0	0
Tmem132cos	0	0	0	0	0	0	0	0
Gm3137	0	0	0	0	0	0	0	0
Paqr7	3784	5070	106	47	32	1299	1	43
Sepsecs	230	344	0	0	0	50	0	0
Galnt14	0	0	0	0	0	0	0	0
Gm20871	0	0	0	0	0	0	0	0
Atp6v0a2	2404	2915	0	33	1	433	1	34
Snx31	0	0	0	0	0	0	0	0
Ly6g6f	0	0	0	0	0	0	0	0
Rusc2	3698	4699	60	33	21	1028	29	0
Lbx1	0	0	0	0	0	0	0	0
Arxes1	0	0	0	0	0	0	0	0
AU015228	0	0	0	0	0	0	0	0
4933416E03Rik	0	0	0	0	0	0	0	0
Pelo	405	539	0	0	1	126	0	0
Trap1a	0	2	0	0	0	0	0	0
Tepsin	851	1061	4	38	0	132	1	0
Arhgef39	714	1052	118	0	0	219	0	0
Sec14l4	0	0	0	0	0	0	0	0
Snap29	3172	3345	114	24	0	593	116	1
2210408I21Rik	111	178	0	0	0	0	0	0
4933439C10Rik	310	539	0	23	46	41	0	0
Zhx1	3642	3768	28	39	1	1050	50	0
Zmat4	0	0	0	0	0	0	0	0
Pkp2	53	75	0	0	1	8	0	0
Ear4	0	0	0	0	0	0	0	0
Tmem262	8	3	0	0	0	0	0	0
Arel1	3840	4681	42	61	78	590	0	0
Olfr799	0	0	0	0	0	0	0	0
Incenp	3961	5764	108	79	32	1112	0	10
2410131K14Rik	679	906	0	0	0	243	0	0
9330178D15Rik	0	0	0	0	0	0	0	0
Olfr1019	0	0	0	0	0	0	0	0
Abhd11	372	544	134	34	0	9	0	0
Krt87	1	0	0	0	0	0	0	0
Tjp3	502	605	0	21	0	222	0	35
Brox	3696	4271	0	90	0	875	65	1
Pcdha2	4	4	0	0	0	0	0	0
Dppa4	0	0	0	0	0	0	0	0
Ctbp2	1787	2115	0	39	1	386	73	35
Rad51	503	896	0	29	0	60	28	0
Igbp1b	0	0	0	0	0	0	0	0
Papd5	2400	2492	119	95	56	487	58	39
Gm6150	0	0	0	0	0	0	0	0
Krt42	0	0	0	0	0	0	0	0
Hoxd9	0	0	0	0	0	0	0	0
Mgrn1	4171	5008	124	45	0	1179	0	52
R3hdm1	3395	3850	53	12	16	845	0	4
Stag2	7983	7992	96	201	23	893	44	28
Cnot10	1105	1295	0	78	0	307	0	0
Elovl3	2	4	0	0	0	0	0	0
Bcor	1186	1669	0	0	0	411	0	0
Mlst8	996	1298	0	0	0	543	0	0
2810405F15Rik	0	0	0	0	0	0	0	0
Gm36117	27	22	0	0	0	0	0	0
Avp	0	0	0	0	0	0	0	0
4933406K04Rik	0	0	0	0	0	0	0	0
Polr3gl	649	789	0	6	0	77	0	0
1810013L24Rik	2131	2471	0	10	0	774	0	0
Rora	1733	2049	0	29	0	402	32	0
Olfr724	0	0	0	0	0	0	0	0
Gm5113	161	216	0	0	0	46	0	0
Epor	0	4	0	0	0	0	0	0
Hcfc1	7533	9819	100	143	60	2604	112	34
Dnah7a	0	0	0	0	0	0	0	0
Rtraf	2211	2556	49	43	0	578	138	32
Asna1	2064	2544	94	52	50	798	0	1
Jph3	12	20	0	0	0	0	0	0
Gps1	415	553	0	27	0	98	15	0
Lst1	793	1127	174	1	0	210	0	0
Gm6567	0	0	0	0	0	0	0	0
Gm16897	98	154	0	0	0	6	0	0
Atp1a2	0	0	0	0	0	0	0	0
Zp2	0	0	0	0	0	0	0	0
Cdk18	6853	8236	514	190	1	2004	286	50
S1pr3	0	0	0	0	0	0	0	0
Hist1h1t	0	0	0	0	0	0	0	0
Nog	0	0	0	0	0	0	0	2
Lcor	260	250	0	0	0	170	1	24
Olfr827	0	0	0	0	0	0	0	0
Ubox5	316	402	0	0	0	31	0	1
Tns3	22261	25263	733	278	32	5572	399	46
Ctrl	6	3	0	0	0	0	0	0
Lats2	2406	2995	1	34	26	723	0	15
4930523C07Rik	206	208	0	0	0	0	0	0
1700034I23Rik	0	2	0	0	0	0	0	0
